horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
0.8300615047415097,187,47,28,5,0.7345489940312424,0.7159058023122677,0.07158664128929791,3,jmstate,0.3708520382642746
0.8653853098551432,187,47,28,5,0.7345489940312424,0.7159058023122677,0.07880323536051217,3,jmstate,0.3708520382642746
0.9007091149687767,187,47,28,5,0.7450401311678589,0.7159058023122677,0.0519611802441969,3,jmstate,0.3708520382642746
0.9360329200824101,187,47,28,5,0.7620374557566684,0.7245917087717498,0.055870549679268744,3,jmstate,0.3708520382642746
0.9713567251960437,187,47,28,5,0.7646524287703315,0.7245917087717498,0.05943663992151772,3,jmstate,0.3708520382642746
1.006680530309677,187,47,28,5,0.7705361180510732,0.7218022924547106,0.0616182939655237,3,jmstate,0.3708520382642746
1.0420043354233106,187,47,28,5,0.7733690054825414,0.7218022924547106,0.06858736990283654,3,jmstate,0.3708520382642746
1.077328140536944,187,47,28,5,0.745040131167859,0.7159195936455692,0.078667620440345,3,jmstate,0.3708520382642746
1.1126519456505775,187,47,28,5,0.7450401311678589,0.7159195936455692,0.086525824511056,3,jmstate,0.3708520382642746
1.147975750764211,187,47,28,5,0.745040131167859,0.7159195936455692,0.07062540581526634,3,jmstate,0.3708520382642746
1.1832995558778445,187,47,28,5,0.745040131167859,0.710036894836428,0.06267333749983274,3,jmstate,0.3708520382642746
1.218623360991478,187,47,28,5,0.745040131167859,0.710036894836428,0.06892785523796917,3,jmstate,0.3708520382642746
1.2539471661051116,187,47,28,5,0.745040131167859,0.7072474785193886,0.07603055474943039,3,jmstate,0.3708520382642746
1.289270971218745,187,47,28,5,0.745040131167859,0.7072474785193886,0.08046270578248738,3,jmstate,0.3708520382642746
1.3245947763323784,187,47,28,5,0.745040131167859,0.7072474785193886,0.09275783008991619,3,jmstate,0.3708520382642746
1.3599185814460117,187,47,28,5,0.745040131167859,0.7072474785193886,0.1543641385419064,3,jmstate,0.3708520382642746
1.3952423865596453,187,47,28,6,0.18656650962751228,0.32186853827855044,0.49846721583828,3,jmstate,0.3708520382642746
1.4305661916732788,187,47,28,6,,,,3,jmstate,0.3708520382642746
0.6562853505214056,119,37,16,1,1.0,1.0,0.022542418439713257,3,jmstate,0.6295860111713409
0.6829846898714701,119,37,16,1,1.0,1.0,0.017994012453014317,3,jmstate,0.6295860111713409
0.7096840292215347,119,37,16,2,0.4842791492999894,0.48210128714928185,0.04864597673425882,3,jmstate,0.6295860111713409
0.7363833685715994,119,37,16,2,0.4862550912566946,0.48210128714928185,0.045804239836844694,3,jmstate,0.6295860111713409
0.7630827079216639,119,37,16,2,0.48701506893235036,0.48210128714928185,0.046694120227224044,3,jmstate,0.6295860111713409
0.7897820472717285,119,37,16,2,0.490745868431024,0.48210128714928185,0.03991567722041187,3,jmstate,0.6295860111713409
0.8164813866217931,119,37,16,2,0.4664956716896443,0.48210128714928185,0.04104370132611662,3,jmstate,0.6295860111713409
0.8431807259718577,119,37,16,2,0.46649567168964434,0.48210128714928185,0.040039226526388555,3,jmstate,0.6295860111713409
0.8698800653219223,119,37,16,2,0.46649567168964434,0.48210128714928185,0.04254920555755176,3,jmstate,0.6295860111713409
0.8965794046719868,119,37,16,2,0.4664956716896443,0.48210128714928185,0.03449272288693815,3,jmstate,0.6295860111713409
0.9232787440220515,119,37,16,2,0.46649567168964434,0.48210128714928185,0.035278761157133465,3,jmstate,0.6295860111713409
0.9499780833721161,119,37,16,2,0.4664956716896443,0.48210128714928185,0.036144309713269804,3,jmstate,0.6295860111713409
0.9766774227221807,119,37,16,2,0.46649567168964434,0.48210128714928185,0.03712078059169306,3,jmstate,0.6295860111713409
1.0033767620722454,119,37,16,2,0.46649567168964423,0.48210128714928185,0.038032511406579046,3,jmstate,0.6295860111713409
1.0300761014223099,119,37,16,2,0.4664956716896443,0.48210128714928185,0.03963778659726492,3,jmstate,0.6295860111713409
1.0567754407723744,119,37,16,2,0.46649567168964434,0.48210128714928185,0.04231643414750109,3,jmstate,0.6295860111713409
1.083474780122439,119,37,16,2,0.46649567168964434,0.48210128714928185,0.0451930161960523,3,jmstate,0.6295860111713409
1.1101741194725037,119,37,16,2,0.46649567168964434,0.48210128714928185,0.04785880051362312,3,jmstate,0.6295860111713409
1.1368734588225682,119,37,16,2,0.46649567168964434,0.48210128714928185,0.052202541341005014,3,jmstate,0.6295860111713409
1.1635727981726327,119,37,16,2,0.4664956716896443,0.48210128714928185,0.04554960152990526,3,jmstate,0.6295860111713409
1.1902721375226974,119,37,16,2,0.4664956716896443,0.46844708977151467,0.0468242302220699,3,jmstate,0.6295860111713409
1.216971476872762,119,37,16,2,0.4664956716896443,0.46844708977151467,0.04990000482533681,3,jmstate,0.6295860111713409
1.2436708162228265,119,37,16,2,0.4664956716896443,0.46844708977151467,0.054339814375113635,3,jmstate,0.6295860111713409
1.2703701555728912,119,37,16,2,0.4664956716896443,0.46844708977151467,0.060558042860379725,3,jmstate,0.6295860111713409
1.297069494922956,119,37,16,2,0.4664956716896443,0.46844708977151467,0.062092899957417964,3,jmstate,0.6295860111713409
1.3237688342730205,119,37,16,2,0.4664956716896443,0.46844708977151467,0.06877703639661976,3,jmstate,0.6295860111713409
