horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
0.789782047271729,127,29,17,1,0.9473684210526316,0.8846153846153847,0.03691979680126762,1,jmbayes2,0.629586011171341
0.816481386621793,127,29,17,1,0.9444444444444444,0.8846153846153847,0.03858864132102575,1,jmbayes2,0.629586011171341
0.843180725971858,127,29,17,1,0.9375,0.8846153846153847,0.04068884572608503,1,jmbayes2,0.629586011171341
0.869880065321922,127,29,17,1,1.0,0.8846153846153847,0.028516836340041363,1,jmbayes2,0.629586011171341
0.896579404671987,127,29,17,1,1.0,0.8846153846153847,0.027594428310778473,1,jmbayes2,0.629586011171341
0.923278744022051,127,29,17,1,1.0,0.8846153846153847,0.023007768143758187,1,jmbayes2,0.629586011171341
0.949978083372116,127,29,17,2,1.0,0.9392161731288534,0.05804073066409005,1,jmbayes2,0.629586011171341
0.976677422722181,127,29,17,2,1.0,0.9392161731288534,0.054371024537757544,1,jmbayes2,0.629586011171341
1.00337676207225,127,29,17,2,1.0,0.9392161731288534,0.050934460034111353,1,jmbayes2,0.629586011171341
1.03007610142231,127,29,17,2,1.0,0.9392161731288534,0.047671373895784526,1,jmbayes2,0.629586011171341
1.05677544077237,127,29,17,2,1.0,0.9392161731288534,0.04484759259167224,1,jmbayes2,0.629586011171341
1.08347478012244,127,29,17,2,1.0,0.9392161731288534,0.042275684698127564,1,jmbayes2,0.629586011171341
1.1101741194725,127,29,17,2,1.0,0.9392161731288534,0.04010088300082076,1,jmbayes2,0.629586011171341
1.13687345882257,127,29,17,2,1.0,0.9392161731288534,0.0379997397979383,1,jmbayes2,0.629586011171341
1.16357279817263,127,29,17,2,1.0,0.9392161731288534,0.036661899729677,1,jmbayes2,0.629586011171341
1.1902721375227,127,29,17,2,1.0,0.9392161731288534,0.03624175015186514,1,jmbayes2,0.629586011171341
1.21697147687276,127,29,17,2,1.0,0.9392161731288534,0.035695198795979585,1,jmbayes2,0.629586011171341
1.24367081622283,127,29,17,2,1.0,0.9392161731288534,0.03704394723229765,1,jmbayes2,0.629586011171341
1.27037015557289,127,29,17,2,1.0,0.9392161731288534,0.03093040188774431,1,jmbayes2,0.629586011171341
1.29706949492296,127,29,17,2,1.0,0.9392161731288534,0.02729221576337815,1,jmbayes2,0.629586011171341
1.32376883427302,127,29,17,2,1.0,0.9392161731288534,0.026501584341752628,1,jmbayes2,0.629586011171341
1.35046817362309,127,29,17,2,1.0,0.9392161731288534,0.025033119766294288,1,jmbayes2,0.629586011171341
1.37716751297315,127,29,17,2,1.0,0.9392161731288534,0.024606546509028868,1,jmbayes2,0.629586011171341
1.40386685232321,127,29,17,2,1.0,0.9392161731288534,0.030833451969958355,1,jmbayes2,0.629586011171341
1.43056619167328,127,29,17,2,,,,1,jmbayes2,0.629586011171341
0.906064030528068,65,13,10,0,,,,1,jmbayes2,0.887977749109268
0.924150311946869,65,13,10,0,,,,1,jmbayes2,0.887977749109268
0.942236593365669,65,13,10,1,1.0,1.0,0.07707977331742917,1,jmbayes2,0.887977749109268
0.96032287478447,65,13,10,1,1.0,1.0,0.07505926386359692,1,jmbayes2,0.887977749109268
0.97840915620327,65,13,10,1,1.0,1.0,0.07309683591461125,1,jmbayes2,0.887977749109268
0.99649543762207,65,13,10,1,1.0,1.0,0.07119394201038444,1,jmbayes2,0.887977749109268
1.01458171904087,65,13,10,1,1.0,1.0,0.06936123758734522,1,jmbayes2,0.887977749109268
1.03266800045967,65,13,10,1,1.0,1.0,0.06761363235282969,1,jmbayes2,0.887977749109268
1.05075428187847,65,13,10,1,1.0,1.0,0.06579401008336162,1,jmbayes2,0.887977749109268
1.06884056329727,65,13,10,1,1.0,1.0,0.06416446458410424,1,jmbayes2,0.887977749109268
1.08692684471607,65,13,10,1,1.0,1.0,0.06267882532811178,1,jmbayes2,0.887977749109268
1.10501312613487,65,13,10,1,1.0,1.0,0.06122662684470902,1,jmbayes2,0.887977749109268
1.12309940755367,65,13,10,1,1.0,1.0,0.05976368468323707,1,jmbayes2,0.887977749109268
1.14118568897247,65,13,10,1,1.0,1.0,0.05840265844514336,1,jmbayes2,0.887977749109268
1.15927197039127,65,13,10,1,1.0,1.0,0.05725055159345909,1,jmbayes2,0.887977749109268
1.17735825181007,65,13,10,1,1.0,1.0,0.056391711932200037,1,jmbayes2,0.887977749109268
1.19544453322887,65,13,10,1,1.0,1.0,0.05547694155107759,1,jmbayes2,0.887977749109268
