horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,target_state,transition,landmark,fold,model
2.9833692789077757,36,9,19,3,0.4400453997220304,0.4354747884221713,0.4390134814773007,2,1->2,2.495120406150818,1,parametric
3.024056684970856,36,9,19,3,0.4400453997220304,0.4354747884221713,0.41394340687471015,2,1->2,2.495120406150818,1,parametric
3.0647440910339356,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.1054314970970154,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.146118903160095,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.186806309223175,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.227493715286255,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.268181121349335,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.3088685274124146,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.3495559334754943,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.390243339538574,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.4309307456016542,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.471618151664734,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.5123055577278137,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.552992963790894,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.593680369853973,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.6343677759170534,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.675055181980133,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
3.715742588043213,36,9,19,4,,,,2,1->2,2.495120406150818,1,parametric
2.5358078122138976,88,23,25,2,,,,3,2->3,2.495120406150818,1,parametric
2.5764952182769774,88,23,25,2,,,,3,2->3,2.495120406150818,1,parametric
2.6171826243400576,88,23,25,2,,,,3,2->3,2.495120406150818,1,parametric
2.6578700304031373,88,23,25,3,,,,3,2->3,2.495120406150818,1,parametric
2.698557436466217,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.739244842529297,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.7799322485923765,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.8206196546554567,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.8613070607185365,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.901994466781616,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.942681872844696,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
2.9833692789077757,88,23,25,4,,,,3,2->3,2.495120406150818,1,parametric
3.024056684970856,88,23,25,5,,,,3,2->3,2.495120406150818,1,parametric
3.0647440910339356,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
3.1054314970970154,88,23,25,6,,,,3,2->3,2.495120406150818,1,parametric
